Date,Close
12/4/2024,4991.27
12/5/2024,5001.06
12/6/2024,5026.07
12/9/2024,4952.48
12/10/2024,4982.84
12/11/2024,5006.11
12/12/2024,5026.68
12/13/2024,4988.68
12/16/2024,4963.58
12/17/2024,5045.18
12/18/2024,5103.98
12/19/2024,5093.7
12/20/2024,5074.91
12/23/2024,5064.19
12/26/2024,5091.05
12/27/2024,5102.59
12/30/2024,4722.01
12/31/2024,4700.85
